SK_ID_CURR,TARGET
213203,2.6557617221487848e-230
213204,2.660026439431698e-206
213205,3.583254823510546e-224
213206,4.5322612456332714e-226
213207,1.6151343916560717e-206
213208,1.9514580863901627e-227
213212,1.8424915584698684e-231
213214,4.4951995118046105e-234
213220,4.25728940409824e-208
213240,3.9701863846511033e-206
213244,1.9498413543959542e-239
213263,9.090399354986747e-229
213264,1.832010273717927e-198
213265,5.968082297235915e-211
213270,4.6349484861319e-194
213283,1.4847948460061762e-230
213287,1.1521848219472607e-194
213292,7.256625420221829e-226
213295,2.952718132496915e-223
213299,5.413087830676015e-191
213303,6.821635225300217e-236
213307,2.3106148658805998e-237
213308,2.994385851301591e-235
213312,4.2768263120078205e-197
213313,6.957869623266572e-200
213316,1.107523822264891e-210
213317,9.606447865196158e-235
213338,4.139697838793211e-197
213357,7.442808931522134e-203
213368,6.303863667125628e-214
213374,3.1392872822636486e-217
213375,1.4981942198932653e-223
213386,1.0350812614894847e-213
213390,6.841819111835178e-199
213393,2.817619800994302e-221
213401,1.0926911927362829e-198
213423,3.178932525463517e-205
213430,1.7977552774039505e-204
213431,2.3443798188433156e-212
213447,6.841393691511481e-200
213465,7.485369733223118e-220
213468,1.9176407508020927e-234
213473,8.432575076354614e-165
213475,1.0448125624371453e-214
213476,1.2629317083128357e-166
213482,3.8576172244043115e-253
213493,2.7310368657925425e-184
213531,5.529005464738849e-184
213534,9.3860586080863e-220
213542,9.533224016688292e-212
213546,5.28715195049351e-225
213569,5.374834616563086e-223
213570,5.695632765072557e-209
213588,6.768553289627162e-208
213591,2.2193435507530907e-224
213595,5.537552866357461e-185
213597,2.4716423107241907e-195
213598,3.1490784834411803e-207
213604,4.315140334144307e-171
213622,5.280074930604536e-229
213623,6.817410375298014e-218
213633,1.3713922351122169e-191
213639,3.533169390684636e-229
213641,2.160439877250831e-240
213649,2.861774756753793e-222
213671,5.692957128124405e-232
213675,1.5918030889221086e-193
213679,1.927092688442003e-214
213680,9.320460247865024e-215
213684,3.546631532681723e-169
213685,1.0602838939001687e-207
213689,8.04254759097896e-222
213691,3.708206096823382e-202
213693,1.3060261588747577e-203
213712,6.725761057315933e-201
213717,3.4762902467150492e-220
213734,2.2084547424496633e-197
213739,6.624064756797099e-211
213765,1.6862356464419044e-212
213775,1.0676342998243837e-205
213776,3.6157229494805447e-214
213804,1.298055115669784e-181
213808,8.08187076432157e-215
213818,3.343043102943788e-219
213821,5.174018443602109e-224
213829,1.1619983897709508e-212
213836,3.603191908187699e-208
213838,1.3827248385021257e-185
213843,1.336747695564543e-185
213854,2.190849732594189e-240
213859,1.7165251437640678e-154
213862,7.836484360252396e-194
213874,3.464783667972566e-187
213878,3.443648102290537e-189
213886,1.693443033657778e-200
213888,7.964090890350947e-191
213892,1.436331161201805e-194
213910,2.70981978681652e-187
213921,2.3169826444227378e-213
213926,7.439875704240395e-189
213928,5.716218336447456e-228
213935,1.7100933875367664e-214
213949,2.4993992265183935e-233
213957,1.0528873757801892e-217
213959,4.841175735052052e-237
213967,7.173567347521899e-199
213974,5.165788404015256e-225
213975,1.7595471697917856e-234
213983,1.294649567336437e-195
213984,2.3063199426585243e-235
213998,8.387763230507783e-242
214004,1.7938439966302185e-223
214006,1.70052152760654e-217
214008,9.232321090678772e-233
214014,2.8135360795979273e-255
214015,2.184914217358979e-239
214034,5.6211098017695905e-229
214059,4.256359960967658e-230
214067,3.571241977034512e-226
214077,1.4752856088204854e-215
214078,4.185459554777038e-207
214079,1.3576009545348863e-241
214085,3.1183054848237946e-202
214088,5.748619566750324e-244
214099,2.404769375991363e-236
214138,2.8711261197744273e-202
214141,3.1712265134704e-220
214152,2.376472053183298e-216
214154,2.718096785703526e-245
214155,1.2886253066244543e-223
214177,4.44848712110112e-212
214188,2.1107524087286314e-233
214192,2.4840928294171434e-231
214207,3.6459223908919765e-216
214217,4.008901110488664e-238
214219,2.693086274833934e-230
214228,1.3676448040942855e-266
214229,4.949425164980521e-187
214233,2.5194669655154583e-212
214236,7.23376975170708e-193
214242,1.396707383251852e-235
214249,1.9545455496081177e-212
214263,1.3266814459206575e-200
214264,1.2022593799619757e-217
214265,2.1051165817358923e-217
214268,2.3937683315449986e-206
214281,2.083818664406297e-212
214282,1.919473096761799e-205
214295,2.114997782604821e-226
214311,8.15786695980867e-220
214315,1.0356720116025196e-211
214325,1.7260845156321642e-238
214334,3.4422403862579336e-232
214336,1.6623525103945927e-222
214337,6.30042634573047e-234
214342,1.0587985490880631e-192
214344,3.0608718237649227e-209
214349,4.580710282076286e-224
214355,1.3733592782201448e-202
214356,1.4006531824764883e-185
214358,1.8464773209801873e-212
214363,2.608328784909091e-199
214364,7.555409699500848e-234
214371,1.4486553834408336e-159
214377,1.3116054903451156e-176
214379,1.6345696414482422e-196
214383,1.3769688942146343e-202
214406,1.565625898203041e-211
214407,1.2297166526284294e-214
214411,6.4370417109366086e-217
214415,1.1372744185287414e-210
214418,2.202825432001567e-201
214419,9.431314026619953e-219
214421,7.116842041610468e-205
214430,5.1961776018809885e-223
214436,1.4421262964250364e-220
214463,1.444959947867785e-180
214472,3.4447214379038355e-208
214474,1.2633559489470901e-205
214476,9.49503223828232e-218
214478,5.494012280077077e-240
214481,2.1117102936429065e-198
214484,1.918361045277643e-226
214488,1.865956276927577e-214
214491,1.562707971826653e-221
214505,5.073814445438769e-224
214507,4.082974994697234e-185
214510,6.498514974302242e-204
214518,6.736130188482395e-200
214523,5.806221128133425e-218
214539,4.0093422497614327e-200
214542,5.938403593574463e-203
214544,9.210759112352324e-185
214553,1.3363132870565515e-199
214554,5.788060603720014e-196
214561,2.5366495359610284e-223
214563,2.0010226526982778e-213
214566,3.5397324596489194e-224
214581,2.9908248608923896e-221
214587,2.3688917133077422e-202
214588,1.1053583686278962e-225
214589,1.2625060164513192e-238
214593,1.5661561207462318e-231
214620,2.1824491254214274e-240
214630,1.6010826417737078e-198
214643,4.5829940716784115e-219
214644,3.4962823350552645e-202
214647,2.570824413956323e-184
214654,2.084804258712166e-176
214657,7.64077618276335e-214
214658,3.2998449005467352e-214
214662,1.537844643187971e-200
214666,2.378369214643068e-213
214680,2.2317095326323767e-197
214685,5.307867330468521e-226
214693,8.144304170124544e-229
214701,5.748125607679928e-226
214705,1.1430126212630873e-216
214706,1.61684059157905e-247
214719,1.440524309032012e-211
214721,8.869421906627483e-230
214724,7.374817188689595e-201
214741,1.4233267937146846e-250
214769,2.8271360722506884e-233
214777,7.599933070837593e-247
214780,1.0042459065334395e-194
214786,6.618019041476675e-231
214789,1.27163540486762e-212
214797,3.68917162494126e-224
214804,1.0486181313827841e-218
214808,3.019699711040041e-206
214810,6.232406205526913e-188
214828,1.7093678600602922e-215
214830,2.904115756701982e-246
214835,3.6479531887857137e-205
214844,3.3271198623543584e-225
214859,9.762763910368139e-206
214861,1.5376158784174818e-186
214863,4.619097823082425e-219
214887,3.308171958369707e-225
214898,1.4693892037936188e-224
214906,9.837932611929787e-222
214913,7.543335006403473e-204
214915,3.021487635535775e-206
214937,2.2159348424787706e-242
214944,3.4770804819379605e-189
214948,4.997966171832582e-192
214970,3.6099712273698303e-184
214976,9.283260810612446e-214
214999,8.826333093705654e-222
215000,8.057752117613355e-229
215016,2.0123724629934164e-251
215024,2.980617051681661e-247
215029,1.1276668893180076e-207
215033,6.6034379963951835e-195
215037,8.890375612617469e-212
215054,1.1452395354155144e-226
215057,3.3015969913703926e-213
215064,3.542880138109168e-203
215074,6.8167653320485265e-202
215077,1.0179518281498769e-202
215082,1.9271121178028e-229
215096,9.576588367558052e-219
215101,5.249793881744786e-255
215103,8.859370738207338e-213
215109,2.2198790054092815e-223
215124,5.504188799339218e-227
215142,2.9814532648749686e-170
215143,5.839138418129792e-222
215145,4.232833303080907e-263
215157,1.719578317882739e-221
215159,1.7579735516218484e-245
215161,7.766694443157757e-224
215166,3.8450087331179484e-248
215177,3.3214115852888244e-231
215186,1.8740629332542616e-181
215194,3.465752042069458e-183
215196,1.8135955530378738e-204
215204,7.423922682472524e-194
215211,2.3179632355521277e-185
215230,1.6607794127034634e-175
215241,9.520753687096565e-213
215256,1.4012115254028178e-173
215257,5.479482973118675e-231
215266,1.7961344410471902e-185
215267,9.49611304553988e-220
215268,3.2270412371396796e-216
215278,8.803187307308016e-166
215280,6.392945527137636e-234
215318,2.1527647036504433e-200
215326,2.095848434460332e-235
215331,2.3518365431412527e-218
215337,1.9079100590530248e-228
215344,1.0594313005166795e-241
215346,9.451269882471518e-202
215348,4.881476456094283e-205
215351,6.148912717583943e-206
215358,9.763075261995308e-202
215360,6.092155811691551e-212
215367,1.8693860896525023e-207
215369,5.2601293016996325e-223
215383,4.0167770143120844e-201
215395,1.34648654090459e-239
215407,1.8004346999529968e-226
215408,8.313319723628813e-207
215412,2.4296436588364552e-226
215433,5.4868670329657985e-217
215454,1.0389521405858616e-223
215463,4.948859647338579e-212
215488,1.6145933478111643e-189
215508,7.183796734935878e-233
215512,1.473368888236226e-237
215516,2.619830193787415e-196
215525,6.550987825617425e-163
215531,1.6390642053528022e-220
215534,1.2151362470355543e-246
215537,1.6147671154842996e-203
215539,1.2548347643941465e-242
215548,1.5119077497859062e-255
215554,4.246080469473852e-195
215556,1.0962863984615696e-209
215559,5.62362320406205e-203
215560,2.8651759995929555e-215
215563,5.414886863842937e-224
215564,1.9996769193628195e-217
215569,2.9223790243677703e-225
215574,8.106476132104175e-221
215586,1.9035199215603774e-222
215594,4.1394202602922943e-190
215608,1.7411311065590914e-219
215614,1.0937539006940548e-216
215623,1.0164217201820197e-202
215628,4.155115597709592e-198
215637,6.759819523954774e-199
215638,7.089171401720026e-194
215649,3.5238609194532234e-194
215651,2.9032273458226414e-233
215653,1.0684532255560305e-244
215678,1.9668155460856634e-179
215708,6.896536682659307e-209
215711,6.377820645012642e-230
215733,1.0946499101404726e-228
215739,4.539815476992343e-221
215742,5.0570040946178725e-247
215756,4.91407485526832e-209
215772,5.4885704850444045e-222
215775,3.281731421506316e-202
215791,6.410541339121979e-223
215796,1.7406122525069632e-196
215803,3.103817966050886e-211
215805,3.55917498763426e-224
215807,9.75565061855134e-215
215829,1.732364582330304e-242
215855,6.016438699910415e-236
215856,1.5309942962153886e-170
215860,5.448653106469022e-209
215861,2.0635157324059902e-217
215877,1.8086203603269313e-224
215883,4.627645314334058e-204
215889,5.4300997231330725e-210
215897,1.5466833995382882e-195
215898,1.7752282083927208e-218
215901,3.235666318657775e-241
215908,1.2125128346103122e-223
215910,1.826564174085212e-201
215911,2.608480986204942e-234
215923,2.1145186865455126e-217
215928,6.362418431887756e-240
215934,9.223228416746436e-249
215936,1.213035992330307e-237
215947,1.9368649607681357e-212
215951,2.8445757940324383e-206
215958,7.389170316470198e-177
215959,9.72396146993346e-198
215963,2.172545265789184e-222
215968,1.4024015371082508e-196
215972,2.6381174362580656e-179
215976,4.842646666165292e-221
215978,6.333986925478505e-231
215981,2.0104687810354405e-199
215999,5.1526184682806134e-191
216001,8.261569157085139e-218
216012,3.4646853344213116e-226
216020,3.579755694831374e-207
216035,2.078554878115006e-233
216038,2.7703492979935467e-211
216041,2.80293799408204e-189
216049,3.267994254198544e-211
216065,3.7957223644364703e-239
216096,3.555589754408498e-191
216110,1.4251318555859902e-195
216115,1.3845534589469697e-207
216121,6.448468376878783e-229
216122,4.888923779952615e-215
216129,4.154923241868499e-239
216131,6.623845316528292e-192
216138,6.322980131499559e-233
216142,6.874653630230032e-248
216143,5.882130192313983e-202
216150,3.8102060024977087e-224
216180,7.599098068078297e-230
216184,1.5827700956785135e-222
216189,5.8168150184858893e-179
216190,3.575523580383217e-183
216197,4.508277026738162e-196
216218,9.081349365411098e-195
216219,3.3154395748387596e-239
216221,6.989451611913788e-243
216231,3.377198289817121e-243
216240,2.6910295762975195e-224
216272,1.658486913728019e-226
216281,5.212882708364739e-183
216284,1.2761073128082935e-222
216290,5.7977844927460287e-213
216297,3.0544686425419053e-202
216305,4.253043551264094e-237
216306,8.23545937677268e-222
216317,9.719666386343783e-239
216333,6.488404902464098e-259
216338,4.508698051062408e-217
216339,1.7629116251969352e-225
216346,7.22546869416018e-195
216349,2.9246731854554067e-211
216350,4.4509534130459467e-200
216351,4.315278199129427e-233
216353,9.858766375420034e-210
216355,1.6856866836484048e-217
216364,1.9203110806428113e-246
216387,1.1700444528825763e-178
216392,2.5668531083334357e-221
216393,7.591628859983301e-197
216399,3.9184883544011015e-202
216416,5.369288216542954e-211
216433,1.380502684467993e-225
216435,8.726365616881314e-235
216442,1.7701370909502868e-193
216458,9.527734040038925e-212
216461,1.3168598091947817e-189
216468,8.603914757120969e-179
216469,6.3307487511508994e-195
216471,7.666604402802659e-208
216473,2.6048393667675165e-202
216475,1.116456208254515e-237
216496,2.4388211613533698e-244
216510,6.890367163252881e-250
216511,3.4333819786074726e-208
216515,8.353110996455217e-241
216516,2.2074618673102386e-207
216521,9.599186943398082e-198
216532,1.2695098436137442e-242
216548,5.055823915643837e-199
216551,3.712032847135574e-225
216560,3.1089823393337684e-217
216562,1.3382698441742414e-174
216563,1.4265385708379186e-194
216565,2.064543802521007e-204
216582,2.7418559788362582e-205
216587,1.4855590685423668e-198
216589,1.142360684458057e-220
216597,1.7608726970526108e-227
216606,4.783570979711215e-229
216607,2.7769930729293267e-195
216608,2.3497354954103234e-227
216621,2.06294290141922e-217
216622,1.652284400766551e-238
216627,8.823219353638778e-190
216636,2.0507552181282254e-205
216647,2.8529338365833465e-214
216655,8.55337534653447e-211
216659,3.523451606542889e-204
216666,1.489473146457903e-200
216676,2.884879384257065e-201
216677,9.285618844510467e-166
216679,1.2118328119851569e-208
216681,5.979610350972789e-208
216686,6.9362522385153925e-208
216687,1.432132880448769e-220
216694,6.330280899280664e-209
216697,1.2052211659592026e-206
216714,4.321348637641598e-211
216719,3.0684623469099824e-216
216720,4.995744167788637e-227
216721,8.602252846754053e-204
216723,1.2446116128112741e-234
216740,1.892742518735436e-203
216746,9.75931552725976e-212
216747,7.697266705552892e-222
216751,1.9247724683816036e-225
216758,3.062473469913612e-184
216768,5.481021337516007e-206
216778,4.997086024430727e-202
216786,5.0762088190663177e-169
216801,9.441843657605596e-190
216802,1.5383376118474105e-190
216807,6.676371697607323e-241
216808,2.98635641502166e-213
216810,2.061948702162682e-244
216818,1.0458373880359126e-226
216823,2.739599125681128e-200
216826,2.5307393355258686e-256
216827,6.928872205043863e-229
216828,8.766397519481281e-221
216840,1.892456666333563e-194
216844,7.832149408813747e-211
216845,2.6022073634880355e-239
216851,1.1177145912164909e-226
216857,1.1517214312168424e-200
216858,5.957384496686961e-221
216862,2.3251528247464273e-215
216874,1.2117175494163923e-194
216880,1.9484110581312338e-181
216900,2.3864147355367655e-215
216902,1.5987482688484607e-230
216903,8.502545722405343e-246
216904,1.7875083285750875e-190
216931,3.778391269351068e-199
216936,4.6888141188925544e-241
216938,4.2907100899692e-223
216952,4.091718980257891e-211
216954,6.125845928279411e-181
216955,4.3369736850443087e-209
216961,1.3388797809293788e-201
216981,3.2025904779732776e-198
216985,6.246681796306954e-218
216992,3.370473631827465e-200
216995,3.5537306511776276e-241
216997,5.206369223542821e-215
216998,1.2242143413885159e-217
216999,3.809463525034959e-207
217022,3.4375830381829955e-195
217034,3.8942655770519565e-210
217038,5.028276756955279e-226
217050,1.596121486649616e-181
217055,3.16584014405463e-235
217064,2.203944537017083e-228
217071,3.0414587410159045e-257
217078,1.3687769931446935e-197
217083,1.0625136316309859e-208
217084,1.356574226632417e-204
217086,5.047383444395126e-230
217096,1.2263434811899183e-178
217101,1.7470369294423082e-221
217109,1.4717149234550757e-215
217118,4.3294286396876195e-228
217121,1.351698281192204e-209
217125,1.8649882096951478e-218
217130,1.1621508775727072e-212
217136,4.1666098004413504e-198
217137,2.6316570037760773e-218
217143,1.9124031841813336e-262
217148,4.03932465445521e-216
217155,2.6605348723698597e-266
217162,8.686403676256057e-210
217172,2.092927484263116e-174
217174,2.626672966780088e-232
217175,2.1473294843335017e-217
217177,7.257953247875525e-215
217178,4.047041896103753e-217
217192,6.844337237043467e-231
217220,4.217940424749901e-192
217221,1.8691909016932437e-219
217223,7.726181677537492e-203
217232,4.475951361442895e-219
217243,2.0402626348140472e-216
217248,9.21666492460924e-193
217250,6.712811031804619e-209
217271,1.268839137049076e-206
217283,3.55398474765051e-232
217297,1.009921654466476e-203
217323,2.342516581227767e-233
217326,3.7253818006783336e-224
217334,5.071008987396452e-178
217338,1.0969602836400255e-219
217341,4.225384865412238e-195
217342,8.675926534005537e-221
217355,2.5791928652285732e-245
217362,6.1790802705351016e-207
217366,4.4285568050329685e-212
217367,2.7789865166562426e-236
217371,1.0505597691806176e-206
217383,2.83659553075092e-219
217401,3.70265270901357e-201
217404,1.5061996201963366e-215
217419,2.9178259945518587e-242
217422,2.6350509537365508e-236
217423,2.313650663792083e-226
217427,5.671155098352183e-212
217429,9.306868000624945e-252
217430,2.362049418381192e-233
217441,5.133992498554924e-200
217444,1.2138712417318483e-227
217465,5.216231617262862e-239
217471,2.3574723438295895e-218
217488,4.5169988962340775e-226
217493,3.032762937472361e-228
217509,2.046876517749464e-191
217510,3.51580711429956e-207
217511,2.263308954442211e-185
217519,7.215727422417579e-228
217522,1.5555790005117392e-184
217562,2.701087338395329e-239
217574,3.664292727231854e-215
217577,1.4490935367863505e-218
217579,1.1523953155390203e-183
217596,1.0346940122291226e-227
217602,3.1729034557453154e-197
217612,1.2799880188430242e-227
217632,8.362154322266907e-187
217635,5.3970962361084696e-260
217636,1.9041298778154623e-202
217638,1.829411373541904e-201
217639,9.169611670930816e-204
217651,3.654736974412138e-228
217652,1.4729126338614502e-225
217663,1.395579006067006e-199
217669,8.440691316997811e-182
217686,9.15111141976788e-260
217699,1.4599732013374372e-215
217700,6.5510341976356035e-217
217703,3.5204745518095723e-211
217706,1.412989763090981e-223
217714,3.5285993670643827e-200
217732,2.3194362961688186e-220
217736,2.6369937740967043e-224
217749,3.906921539006249e-205
217763,1.2102009087004023e-258
217770,4.502306300686374e-236
217771,4.7184701622076733e-219
217772,6.034858220987873e-228
217776,9.449961310997239e-214
217777,1.1149964337694503e-227
217778,5.449700458636948e-200
217782,1.3842776316073025e-223
217790,5.023394816856797e-178
217792,2.4158869956583806e-223
217793,1.9395719225416317e-231
217795,1.983339572763788e-233
217796,8.033363599702618e-226
217800,2.433637691123219e-212
217804,2.1806998857136855e-198
217807,3.1569785819112576e-223
217846,9.794972878556574e-203
217847,8.641490745865639e-229
217853,3.6790680447874477e-221
217856,7.761746509409114e-203
217864,3.0640675710539147e-218
217867,5.53868897857038e-186
217868,2.774424937030334e-220
217885,1.825643031290007e-223
217887,7.218319889155842e-231
217889,3.5431489526066005e-201
217900,1.869662420618608e-224
217903,8.216486827966e-236
217905,2.1891742204367068e-238
217909,2.3964600354519343e-201
217913,1.3531276873602172e-253
217944,1.7819215872100684e-229
217946,1.0246726384139534e-250
217954,1.108624956724677e-212
217956,3.389981687927917e-227
217957,1.0724276536132133e-231
217961,2.747177207999255e-187
217962,1.6422329533293113e-248
217976,2.0307161974862098e-191
217980,1.3723612030414213e-187
217981,7.613386979020744e-241
218006,5.2898938898505456e-222
218009,1.706196737929206e-198
218032,3.8936739464360094e-172
218049,9.768238006976471e-218
218053,4.753785486889131e-233
218078,8.742439183582356e-239
218080,5.971735347790671e-228
218081,2.7565099338010436e-211
218094,8.421265975570636e-204
218098,7.600926514259602e-246
218099,6.71970108214059e-227
218100,1.3305425612562747e-202
218113,7.822424765720872e-204
218117,1.221895414432124e-268
218118,1.7662381612170149e-221
218119,9.98402240180859e-194
218125,4.5034064342081356e-222
218133,1.0715763264466123e-205
218153,1.755751423419584e-229
218165,7.839401938659056e-254
218166,4.842757445136339e-221
218177,2.7305931446417928e-207
218178,2.5314981597035138e-248
218202,2.2713937131025707e-201
218203,1.644541437128104e-240
218207,7.764701827492207e-215
218209,3.556514901623226e-209
218236,1.4284585295143594e-163
218244,6.209376567307172e-247
218247,1.3591009126706371e-222
218250,3.532732726495133e-217
218266,1.0617913022202833e-214
218275,8.157214614450746e-197
218276,2.259212694811953e-208
218287,1.457660251534074e-204
218292,4.0998193458623263e-212
218298,3.801203021716352e-223
218300,3.75569645321103e-232
218320,2.0760358353065813e-213
218321,3.679524818805702e-221
218333,1.0142352472646731e-190
218347,9.710747844564614e-240
218353,1.381514736832945e-260
218366,5.631457561584137e-215
218368,6.013154262582572e-228
218369,1.156686916527314e-236
218372,7.887138453272506e-217
218376,1.8448588943955684e-219
218378,1.2125131018546985e-238
218403,7.166942851498362e-243
218413,2.2160984575134613e-220
218418,1.7378647999495374e-213
218449,9.084733453374321e-185
218450,5.963652096759028e-241
218458,1.9235631421973794e-223
218464,1.5139112173603903e-237
218475,5.752941606173789e-221
218476,1.2252787946466484e-235
218478,1.2863916028996874e-218
218515,3.566220169430395e-204
218517,1.1205117316145008e-235
218518,6.456387853527848e-216
218538,1.6548855385072268e-240
218539,7.179654584465307e-196
218550,1.0660338557279292e-237
218551,1.5437956600756853e-222
218565,1.0332254079425064e-186
218580,1.0227871358484184e-203
218591,6.100695058243018e-190
218598,4.325186150732114e-209
218600,3.8613707579695475e-226
218602,3.608211639936238e-213
218607,8.399073173152479e-199
218651,4.748228367771349e-242
218652,3.552638494174822e-213
218656,1.2819921108288407e-186
218658,7.318744338290628e-228
218669,9.49051344093445e-202
218670,8.113164819428949e-215
218671,5.488839773411795e-222
218677,2.735478784006487e-227
218680,1.994495245385311e-198
218685,1.3468145946136847e-215
218686,1.3725596045549236e-216
218692,6.443391394610733e-216
218693,2.2029615628324806e-203
218699,2.0144412571593753e-218
218709,8.063305793254573e-229
218729,4.630877129524456e-264
218734,1.3710497240152131e-222
218742,7.600243601639627e-212
218743,5.4699947227321e-223
218756,2.068437074887018e-205
218772,1.9931881743618518e-213
218782,9.871316765431754e-256
218786,1.4220352796001922e-200
218788,2.3505493241431294e-216
218796,1.5723656201804938e-214
218801,6.008685709494693e-224
218812,5.246753164356751e-191
218832,4.574531252193542e-197
218834,2.2865261411453825e-196
218846,5.491591788417237e-228
218847,1.0427733323933874e-205
218848,9.083102916781158e-193
218853,5.349855155753338e-175
218865,4.599674127701103e-192
218870,4.112953912658328e-215
218873,1.3571739546010671e-227
218884,6.194223841510123e-247
218893,3.170916037596026e-264
218898,3.805210761003335e-226
218911,2.5422930198271495e-216
218933,1.7149980904884798e-219
218934,2.70757863156299e-201
218939,1.9701457096414202e-162
218948,9.750351967391306e-232
218957,9.75333299297768e-184
218962,4.576389044239428e-182
218973,6.540264797763463e-234
218975,7.554296786956461e-255
219000,3.0210807347749474e-197
219001,2.5786132127992313e-192
219006,2.4034822587914983e-211
219027,4.755561857291946e-192
219036,2.8308410731837418e-223
219043,2.457868173475539e-224
219047,1.1248627217549553e-228
219057,2.268740653700688e-239
219059,1.2791465675557482e-178
219062,5.080337733115506e-210
219074,3.604718021545914e-246
219085,4.073661915082246e-233
219087,2.722695585722956e-209
219095,6.909351898712574e-198
219114,1.1091503141403234e-222
219115,5.64208995566022e-204
219119,2.749476125665444e-238
219140,7.259634341622731e-230
219147,1.0070896935206102e-247
219170,7.694342960088087e-222
219171,2.5880306963948524e-204
219174,1.3679661451171416e-177
219177,9.607405737088534e-186
219180,5.016397861118093e-209
219195,2.6379513693245477e-209
219203,7.944127222281803e-251
219207,4.739246438308532e-162
219223,2.3216530490813284e-188
219229,6.966699273294733e-197
219236,1.9560046809871373e-195
219238,2.421711625066732e-229
219243,5.6944945259707384e-229
219245,5.402447516580317e-252
219247,1.2625448609516196e-231
219273,6.824476835176703e-247
219278,2.2811782858851962e-222
219279,9.903282753142356e-244
219284,6.954832692255725e-217
219319,5.296820403445108e-245
219326,7.441462852255901e-177
219336,2.781077808637259e-228
219344,5.751295409333375e-249
219359,7.456001329443444e-235
219360,2.9660912839060613e-223
219364,2.517920322802872e-213
219368,2.2315351423227386e-218
219376,4.657775068594881e-215
219382,2.5724457484304367e-236
219388,1.4760933253916913e-247
219396,4.7245671359081654e-203
219398,6.150096957341384e-220
219403,1.8898549650958907e-203
219405,1.9288827861687525e-237
219406,7.814415214446612e-214
219410,8.947218724684208e-260
219424,3.858908296742553e-189
219446,1.4075064011113976e-243
219450,3.8139208040085185e-234
219451,1.942818734986753e-196
219464,3.9751388304700484e-203
219465,7.59919893590689e-204
219469,2.27993399452362e-215
219472,2.73617592836806e-181
219482,6.156607878962349e-188
219506,1.1049514365414162e-247
219507,1.0597826295654853e-204
219516,3.2219988040428517e-239
219521,1.730987137386663e-196
219564,1.8126253736072722e-162
219565,3.269232987968952e-224
219568,9.003790322304804e-211
219570,2.7566685026632038e-235
219578,7.88378118210261e-193
219579,1.20210344434031e-207
219588,3.5762112281385796e-216
219593,1.1721153136040537e-185
219594,5.000709756935937e-218
219601,4.862152811929459e-207
219608,4.7625681269408217e-262
219616,8.62130621338212e-235
219620,1.542186320077612e-174
219621,2.1559111412009092e-164
219628,1.2433864254292728e-230
219632,3.334628081883143e-201
219637,2.4662741299200488e-200
219670,2.561870037198051e-221
219688,1.184530452897767e-192
219704,9.611690414400042e-241
219717,2.7186908027425495e-241
219723,6.1401580722867166e-201
219741,4.6678666284724514e-219
219772,9.873900955397028e-219
219774,4.588651058705538e-222
219775,1.1160278021674648e-230
219778,1.808207768973017e-208
219787,1.4231489703923398e-199
219788,3.102632583510468e-207
219806,7.582801214190884e-240
219811,1.9794491016306864e-183
219815,7.481678009408307e-231
219817,1.2589580008155542e-213
219835,1.1175189282222096e-230
219845,3.5270785001780457e-220
219848,1.8395807654042715e-230
219864,5.664133261184381e-205
219866,4.1545686349942585e-201
219868,5.059557915040761e-218
219870,1.04492709299223e-216
219886,1.3646848808007372e-185
219908,8.564989582069402e-229
219910,4.478924396003207e-188
219914,5.750388705314279e-228
219925,1.784000452743248e-214
219935,2.510275607546568e-194
219940,1.019829158115969e-189
219959,4.6518610102982e-212
219962,1.9961177098756764e-245
219975,2.3993341255800293e-225
219981,4.984164558840136e-218
219998,5.762342051531005e-253
219999,2.359862627837612e-241
220006,1.0062934339718478e-209
220010,5.087444759321416e-165
220012,1.7793094273984724e-209
220014,3.503538762071388e-233
220018,4.586018921015047e-208
220019,2.000242990873888e-270
220021,2.8158463633178753e-199
220058,2.871669797920433e-217
220060,6.934315516876381e-205
220061,1.1859023138782682e-208
220063,7.0098359132644985e-239
220066,2.6412108344826774e-209
220070,7.907387479544332e-250
220071,2.748649222948996e-197
220082,1.357369695078301e-217
220094,1.5458062752657624e-219
220107,1.336813729703918e-222
220114,3.59509633444584e-218
220120,1.0528439177733997e-239
220126,2.3446553906213906e-207
220143,3.8288221918412233e-246
220147,2.8218120019766295e-183
220157,1.5011025446421346e-199
220160,3.213157043112644e-248
220169,2.538567459607529e-206
220177,4.8902847905026746e-234
220181,1.144675952075299e-262
220186,8.070649826281844e-258
220189,5.519714673298594e-254
220206,2.8367539861287516e-211
220221,5.484421675631098e-204
220227,2.6572886300909746e-236
220228,7.263365424641978e-176
220248,5.456304192583157e-202
220277,8.363066446073833e-179
220304,2.7033154785413684e-243
220311,6.058225104233482e-212
220315,2.4617997256106648e-228
220316,8.068439556858554e-219
220323,1.3750259214769205e-224
220325,1.7407909964016062e-258
220358,1.2015177135065766e-227
220363,3.9394506762814815e-200
220369,5.822550721940783e-238
220370,7.685091390995342e-217
220380,2.7055026829731807e-197
220386,1.124317813428406e-220
220387,1.0985244201108182e-203
220393,2.7311601592698934e-218
220394,6.445930381111382e-206
220412,5.000156183107738e-211
220415,1.2007106203798209e-219
220416,9.720506387373423e-215
220417,1.955778662959884e-201
220418,2.9464065052881436e-260
220422,1.477321624328597e-234
220431,1.5713297075519092e-177
220439,2.518058439008672e-168
220456,1.205918552648858e-233
